hotelKey,chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,rateWindowStartDate,rateWindowEndDate,rateWindowNights,officialDynamicRateAvailable,officialDynamicAverageRateLocal,officialDynamicAverageCurrency,officialDynamicAverageBasis,officialDynamicAverageSampleCount,taxInclusiveAverageRateLocal,preTaxAverageRateLocal,taxAndFeeAverageAmountLocal,taxAndFeeAverageRate,taxBreakdownAvailable,taxInclusiveRateKind,taxEstimateUsed,taxEstimateBasis,tax1Name,tax1Rate,tax1AmountLocal,tax2Name,tax2Rate,tax2AmountLocal,windowAverageRateLocal,windowPreTaxAverageRateLocal,windowMinRateLocal,windowMaxRateLocal,weekdayAverageRateLocal,weekendAverageRateLocal,weekdayPreTaxAverageRateLocal,weekendPreTaxAverageRateLocal,weekdaySampleCount,weekendSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,rateStatus,rateSource,rateCaveat,fetchedAt,propertySiteURL_en
IHG Hotels & Resorts:IHG-KWLYS,IHG Hotels & Resorts,IHG-KWLYS,Crowne Plaza Ya'an,Crowne Plaza,MAINLAND_CN,CN,Ya'an,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,ihg_calendar_no_product,ihg_official_availability_calendar_api,Closed restriction on property,2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yaan/kwlys/hoteldetail
IHG Hotels & Resorts:IHG-YAANE,IHG Hotels & Resorts,IHG-YAANE,Holiday Inn Express Ya'an City Center,Holiday Inn Express,MAINLAND_CN,CN,Ya'an,2026-05-25,2026-05-31,7,true,332.68,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,6,332.68,285.32,47.36,0.17,false,official_tax_inclusive,false,,,,,,,,332.68,285.32,319.02,345.6,333.14,331.76,285.71,284.52,4,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yaan/yaane/hoteldetail
IHG Hotels & Resorts:IHG-CTUMT,IHG Hotels & Resorts,IHG-CTUMT,Holiday Inn Resort Mengding Mountain,Holiday Inn Resort,MAINLAND_CN,CN,Ya'an,2026-05-25,2026-05-31,7,true,525.33,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,4,525.33,450.54,74.79,0.17,false,official_tax_inclusive,false,,,,,,,,525.33,450.54,454.16,613.67,467.45,583.21,400.9,500.17,2,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnresorts/hotels/us/en/yaan/ctumt/hoteldetail
IHG Hotels & Resorts:IHG-NBSCH,IHG Hotels & Resorts,IHG-NBSCH,Holiday Inn Express Changbaishan Beauty Pine,Holiday Inn Express,MAINLAND_CN,CN,Yanbian,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,ihg_calendar_no_product,ihg_official_availability_calendar_api,Invalid property code,2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yanbian/nbsch/hoteldetail
IHG Hotels & Resorts:IHG-YNZJH,IHG Hotels & Resorts,IHG-YNZJH,Holiday Inn Jianhu,Holiday Inn,MAINLAND_CN,CN,Yancheng,2026-05-25,2026-05-31,7,true,280.25,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,5,280.25,240.35,39.9,0.17,false,official_tax_inclusive,false,,,,,,,,280.25,240.35,275.82,281.36,279.51,281.36,239.72,241.3,3,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinn/hotels/us/en/yancheng/ynzjh/hoteldetail
IHG Hotels & Resorts:IHG-CANHL,IHG Hotels & Resorts,IHG-CANHL,Crowne Plaza Hailing Island,Crowne Plaza,MAINLAND_CN,CN,Yangjiang,2026-05-25,2026-05-31,7,true,640.73,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,640.73,549.51,91.22,0.17,false,official_tax_inclusive,false,,,,,,,,640.73,549.51,468.56,1220.69,559.17,844.63,479.56,724.38,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yangjiang/canhl/hoteldetail
IHG Hotels & Resorts:IHG-YGICC,IHG Hotels & Resorts,IHG-YGICC,Holiday Inn Express Yangjiang City Center,Holiday Inn Express,MAINLAND_CN,CN,Yangjiang,2026-05-25,2026-05-31,7,true,322.34,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,5,322.34,276.45,45.89,0.17,false,official_tax_inclusive,false,,,,,,,,322.34,276.45,309.05,353.36,320.13,331.21,274.55,284.05,4,1,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangjiang/ygicc/hoteldetail
IHG Hotels & Resorts:IHG-CANYC,IHG Hotels & Resorts,IHG-CANYC,HUALUXE Yangjiang City Center,HUALUXE,MAINLAND_CN,CN,Yangjiang,2026-05-25,2026-05-31,7,true,491.47,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,6,491.47,421.49,69.97,0.17,false,official_tax_inclusive,false,,,,,,,,491.47,421.49,432.59,525.05,503.24,432.59,431.59,371,5,1,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/hotels/us/en/yangjiang/canyc/hoteldetail
IHG Hotels & Resorts:IHG-SJWYA,IHG Hotels & Resorts,IHG-SJWYA,Holiday Inn Express Yangquan City Center,Holiday Inn Express,MAINLAND_CN,CN,Yangquan,2026-05-25,2026-05-31,7,true,246.37,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,3,246.37,211.3,35.07,0.17,false,official_tax_inclusive,false,,,,,,,,246.37,211.3,225.97,263.63,244.8,249.52,209.95,214,2,1,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangquan/sjwya/hoteldetail
IHG Hotels & Resorts:IHG-NKGCP,IHG Hotels & Resorts,IHG-NKGCP,Crowne Plaza Yangzhou,Crowne Plaza,MAINLAND_CN,CN,Yangzhou,2026-05-25,2026-05-31,7,true,434.38,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,434.38,372.54,61.84,0.17,false,official_tax_inclusive,false,,,,,,,,434.38,372.54,373.3,480.74,453.05,387.7,388.55,332.5,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yangzhou/nkgcp/hoteldetail
IHG Hotels & Resorts:IHG-NKGYC,IHG Hotels & Resorts,IHG-NKGYC,Holiday Inn Express Yangzhou City Center,Holiday Inn Express,MAINLAND_CN,CN,Yangzhou,2026-05-25,2026-05-31,7,true,268.95,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,5,268.95,230.66,38.29,0.17,false,official_tax_inclusive,false,,,,,,,,268.95,230.66,254.77,283.57,263.63,276.92,226.1,237.5,3,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangzhou/nkgyc/hoteldetail
IHG Hotels & Resorts:IHG-YTYGC,IHG Hotels & Resorts,IHG-YTYGC,Holiday Inn Express Yangzhou Grand Canal Theatre,Holiday Inn Express,MAINLAND_CN,CN,Yangzhou,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,ihg_calendar_no_product,ihg_official_availability_calendar_api,Invalid property code,2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yangzhou/ytygc/hoteldetail
IHG Hotels & Resorts:IHG-YNTSV,IHG Hotels & Resorts,IHG-YNTSV,Crowne Plaza Yantai Sea View,Crowne Plaza,MAINLAND_CN,CN,Yantai,2026-05-25,2026-05-31,7,true,395.82,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,6,395.82,339.47,56.36,0.17,false,official_tax_inclusive,false,,,,,,,,395.82,339.47,377.73,441.98,400.99,385.48,343.9,330.6,4,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yantai/yntsv/hoteldetail
IHG Hotels & Resorts:IHG-YNTEV,IHG Hotels & Resorts,IHG-YNTEV,EVEN Hotel Yantai Golden Coast,EVEN Hotel,MAINLAND_CN,CN,Yantai,2026-05-25,2026-05-31,7,false,,CNY,not_available,0,,,,,false,,false,,,,,,,,,,,,,,,,0,0,,,ihg_calendar_no_product,ihg_official_availability_calendar_api,Invalid property code,2026-05-24T11:46:23.624Z,https://www.ihg.com/evenhotels/hotels/us/en/yantai/yntev/hoteldetail
IHG Hotels & Resorts:IHG-YNTAI,IHG Hotels & Resorts,IHG-YNTAI,Holiday Inn Express Yantai YEDA,Holiday Inn Express,MAINLAND_CN,CN,Yantai,2026-05-25,2026-05-31,7,true,281.36,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,281.36,241.3,40.06,0.17,false,official_tax_inclusive,false,,,,,,,,281.36,241.3,275.82,288,283.35,276.38,243.01,237.03,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yantai/yntai/hoteldetail
IHG Hotels & Resorts:IHG-YNTGC,IHG Hotels & Resorts,IHG-YNTGC,Hotel Indigo Yantai Golden Coast,Hotel Indigo,MAINLAND_CN,CN,Yantai,2026-05-25,2026-05-31,7,true,639.62,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,639.62,548.56,91.06,0.17,false,official_tax_inclusive,false,,,,,,,,639.62,548.56,536.13,830.78,592.62,757.12,508.25,649.33,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/hotelindigo/hotels/us/en/yantai/yntgc/hoteldetail
IHG Hotels & Resorts:IHG-YBPCP,IHG Hotels & Resorts,IHG-YBPCP,Crowne Plaza Yibin,Crowne Plaza,MAINLAND_CN,CN,Yibin,2026-05-25,2026-05-31,7,true,440.13,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,3,440.13,377.47,62.66,0.17,false,official_tax_inclusive,false,,,,,,,,440.13,377.47,425.36,447.51,447.51,425.36,383.8,364.8,2,1,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yibin/ybpcp/hoteldetail
IHG Hotels & Resorts:IHG-YBPYB,IHG Hotels & Resorts,IHG-YBPYB,Holiday Inn Express Yibin,Holiday Inn Express,MAINLAND_CN,CN,Yibin,2026-05-25,2026-05-31,7,true,329.46,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,329.46,282.56,46.91,0.17,false,official_tax_inclusive,false,,,,,,,,329.46,282.56,278.04,519.52,340.73,301.29,292.22,258.4,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yibin/ybpyb/hoteldetail
IHG Hotels & Resorts:IHG-YBPSN,IHG Hotels & Resorts,IHG-YBPSN,Holiday Inn Express Yibin Xuzhou,Holiday Inn Express,MAINLAND_CN,CN,Yibin,2026-05-25,2026-05-31,7,true,297.98,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,5,297.98,255.55,42.43,0.17,false,official_tax_inclusive,false,,,,,,,,297.98,255.55,297.98,297.98,297.98,297.98,255.55,255.55,3,2,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yibin/ybpsn/hoteldetail
IHG Hotels & Resorts:IHG-YBPYS,IHG Hotels & Resorts,IHG-YBPYS,HUALUXE Yibin,HUALUXE,MAINLAND_CN,CN,Yibin,2026-05-25,2026-05-31,7,true,547.36,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,547.36,469.44,77.93,0.17,false,official_tax_inclusive,false,,,,,,,,547.36,469.44,507.33,593.73,535.91,576.01,459.61,494,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/hotels/us/en/yibin/ybpys/hoteldetail
IHG Hotels & Resorts:IHG-YIHRY,IHG Hotels & Resorts,IHG-YIHRY,Crowne Plaza Yichang,Crowne Plaza,MAINLAND_CN,CN,Yichang,2026-05-25,2026-05-31,7,true,544.52,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,544.52,466.99,77.52,0.17,false,official_tax_inclusive,false,,,,,,,,544.52,466.99,476.31,677.91,516.41,614.77,442.89,527.25,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/crowneplaza/hotels/us/en/yichang/yihry/hoteldetail
IHG Hotels & Resorts:IHG-YIHRS,IHG Hotels & Resorts,IHG-YIHRS,Holiday Inn Express Yichang Riverside,Holiday Inn Express,MAINLAND_CN,CN,Yichang,2026-05-25,2026-05-31,7,true,362.85,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,362.85,311.19,51.66,0.17,false,official_tax_inclusive,false,,,,,,,,362.85,311.19,314.59,454.16,335.19,432.01,287.47,370.5,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnexpress/hotels/us/en/yichang/yihrs/hoteldetail
IHG Hotels & Resorts:IHG-YICMY,IHG Hotels & Resorts,IHG-YICMY,Holiday Inn Resort Yichun Mingyue Mountain,Holiday Inn Resort,MAINLAND_CN,CN,Yichun,2026-05-25,2026-05-31,7,true,475.43,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,5,475.43,407.74,67.69,0.17,false,official_tax_inclusive,false,,,,,,,,475.43,407.74,429.79,497.36,474.93,477.42,407.31,409.45,4,1,,,available_partial_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/holidayinnresorts/hotels/us/en/yichun/yicmy/hoteldetail
IHG Hotels & Resorts:IHG-INCYH,IHG Hotels & Resorts,IHG-INCYH,EVEN Hotel Yinchuan Yuehai,EVEN Hotel,MAINLAND_CN,CN,Yinchuan,2026-05-25,2026-05-31,7,true,384.38,CNY,7-night official IHG availability calendar tax-inclusive lowest-rate average; one-night stays; adults=1; rooms=1; public rate not constrained by explicit rate code,7,384.38,329.65,54.73,0.17,false,official_tax_inclusive,false,,,,,,,,384.38,329.65,348.93,423.14,379.95,395.45,325.85,339.15,5,2,,,available_full_window,ihg_official_availability_calendar_api,"Final averages use IHG offer averageDailyAmountAfterFeeTax/totalAmountAfterFeeTax when exposed for the referenced lowest-rate offer. Calendar response exposes aggregate tax/fee amount, not individual tax names/rates.",2026-05-24T11:46:23.624Z,https://www.ihg.com/evenhotels/hotels/us/en/yinchuan/incyh/hoteldetail
