chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,address1_en,latitude,longitude,propertySiteURL_en,rateDataAvailable,approxAnnualAverageRateLocal,approxAnnualAverageRateCurrency,approxAnnualAverageRateBasis,approxAnnualAverageRateSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,currentOfficialLeadRatePlanCode,currentOfficialLeadRatePlanName,rateDataCaveat
Hilton,HILTON-TAOQIHX,Hampton by Hilton Qingdao Jiaodong International Airport South,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.68,Xianggang Dong RD, Qingdao, China",36.252346,120.07226,https://www.hilton.com/en/hotels/taoqihx-hampton-qingdao-jiaodong-international-airport-south/,true,385,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,385,¥385,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOAOHX,Hampton by Hilton Qingdao Jiaozhou Park,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.252 Huzhou Road,Jiaozhou, Qingdao, China",36.293336,120.017098,https://www.hilton.com/en/hotels/taoaohx-hampton-qingdao-jiaozhou-park/,true,363,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,363,¥363,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOPSHX,Hampton by Hilton Qingdao Jinshatan,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.47-7 Zhujiang Rd, Huangdao District, Qingdao, China",35.94885,120.18655,https://www.hilton.com/en/hotels/taopshx-hampton-qingdao-jinshatan/,true,419,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,419,¥419,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOLIHX,Hampton by Hilton Qingdao Laoshan Shilaoren,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No. 6 Yiling Road, Laoshan District, Qingdao, China",36.100677,120.459437,https://www.hilton.com/en/hotels/taolihx-hampton-qingdao-laoshan-shilaoren/,true,516,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,516,¥516,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOBTHX,Hampton by Hilton Qingdao May Fourth Square Olympic Sailing Center,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.45A Yanerdao Road, Qingdao, China",36.076998,120.41256,https://www.hilton.com/en/hotels/taobthx-hampton-qingdao-may-fourth-square-olympic-sailing-center/,true,510,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,510,¥510,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAONSHX,Hampton by Hilton Qingdao Shibei Xinduxin,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.8 Luoyang Road, Qingdao, China",36.144878,120.399489,https://www.hilton.com/en/hotels/taonshx-hampton-qingdao-shibei-xinduxin/,true,405,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,405,¥405,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAODOHX,Hampton by Hilton Qingdao West Coast,Hampton by Hilton,MAINLAND_CN,CN,Qingdao,"No.767 Dongyue Middle Road,Huangdao, Qingdao, China",35.892307,120.031143,https://www.hilton.com/en/hotels/taodohx-hampton-qingdao-west-coast/,true,323,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,323,¥323,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOGBHI,Hilton Qingdao Golden Beach,Hilton Hotels & Resorts,MAINLAND_CN,CN,Qingdao,"1 Jia Ling Jiang East Road, ETDZ, Qingdao, China",35.957224,120.234582,https://www.hilton.com/en/hotels/taogbhi-hilton-qingdao-golden-beach/,true,521,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,521,¥521,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOCOHT,Home2 Suites by Hilton Qingdao West Coast,Home2 Suites by Hilton,MAINLAND_CN,CN,Qingdao,"No. 2300, Gongbei Road, Boli Town, Qingdao, China",35.686822,119.767897,https://www.hilton.com/en/hotels/taocoht-home2-suites-qingdao-west-coast/,true,268,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,268,¥268,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-TAOQQQQ,"Secan Hotel Qingdao, Curio Collection by Hilton",Curio Collection by Hilton,MAINLAND_CN,CN,Qingdao,"NO. 2528 Tuanjie Road, West Coast New Area,, Qingdao, China",36.06242,120.142015,https://www.hilton.com/en/hotels/taoqqqq-secan-hotel-qingdao/,true,460,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,460,¥460,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-IQNGDHX,Hampton by Hilton Qingyang Rainbow Bridge,Hampton by Hilton,MAINLAND_CN,CN,Qingyang,"Southern section of Qihuang Avenue,, Qingyang, China",35.687731,107.650874,https://www.hilton.com/en/hotels/iqngdhx-hampton-qingyang-rainbow-bridge/,true,324,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,324,¥324,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-IQNQNHX,Hampton by Hilton Qingyuan Fengcheng,Hampton by Hilton,MAINLAND_CN,CN,Qingyuan,"No.1 Jinxiu Rd,, Qingyuan, China",23.7095606,113.05900337,https://www.hilton.com/en/hotels/iqnqnhx-hampton-qingyuan-fengcheng/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-CANQYHX,Hampton by Hilton Qingyuan Qingxin,Hampton by Hilton,MAINLAND_CN,CN,Qingyuan,"10 Huancheng Middle Rd, Taihe Xian,, Qingyuan, China",23.7415186793,112.989749438,https://www.hilton.com/en/hotels/canqyhx-hampton-qingyuan-qingxin/,true,432,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,432,¥432,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CANQIHX,Hampton by Hilton Qingyuan Renmin Road,Hampton by Hilton,MAINLAND_CN,CN,Qingyuan,"Ningtong Building, No. 26,, Qingyuan, China",23.678598,113.036337,https://www.hilton.com/en/hotels/canqihx-hampton-qingyuan-renmin-road/,true,363,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,363,¥363,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-BPEQNHX,Hampton by Hilton Qinhuangdao Jinmeng Bay,Hampton by Hilton,MAINLAND_CN,CN,Qinhuangdao,"92 Hebin Road,, Qinhuangdao, China",39.90496921,119.55407934,https://www.hilton.com/en/hotels/bpeqnhx-hampton-qinhuangdao-jinmeng-bay/,true,404,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,404,¥404,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-QHXQNHX,Hampton by Hilton Qionghai Railway Station,Hampton by Hilton,MAINLAND_CN,CN,Qionghai,"No.70-1 Xinghai South Road,, Qionghai, China",19.229827,110.48745,https://www.hilton.com/en/hotels/qhxqnhx-hampton-qionghai-railway-station/,true,443,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,443,¥443,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-NDGQIHX,Hampton by Hilton Qiqihar Jianhua District,Hampton by Hilton,MAINLAND_CN,CN,Qiqihar,"No.01, Floor 02, Building 28, Qiqihar, China",47.364834,123.955022,https://www.hilton.com/en/hotels/ndgqihx-hampton-qiqihar-jianhua-district/,true,390,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,390,¥390,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JJNCSHX,Hampton by Hilton Dehua,Hampton by Hilton,MAINLAND_CN,CN,Quanzhou,"No. 9, Xiatian Road, Quanzhou, China",25.482896,118.244868,https://www.hilton.com/en/hotels/jjncshx-hampton-dehua/,true,471,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,471,¥471,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JJNFFHX,Hampton by Hilton Quanzhou Fengze Jiaofa,Hampton by Hilton,MAINLAND_CN,CN,Quanzhou,"No. 29 Fengze Street, Quanzhou, China",24.905192,118.624248,https://www.hilton.com/en/hotels/jjnffhx-hampton-quanzhou-fengze-jiaofa/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-JINNAHX,Hampton by Hilton Quanzhou Nan'an Shuitou,Hampton by Hilton,MAINLAND_CN,CN,Quanzhou,"No.336 Jiefang Road,Shuitou,Nan'an, Quanzhou, China",24.722868,118.433663,https://www.hilton.com/en/hotels/jinnahx-hampton-quanzhou-nanan-shuitou/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-JJNCNHT,Home2 Suites by Hilton Quanzhou Anxi,Home2 Suites by Hilton,MAINLAND_CN,CN,Quanzhou,"Building 7, Fortune Center Plaza, No. 390 North Erhuan Road, Quanzhou, China",25.068047,118.15258,https://www.hilton.com/en/hotels/jjncnht-home2-suites-quanzhou-anxi/,true,295,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,295,¥295,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JJNQZHT,Home2 Suites by Hilton Quanzhou Hui'an,Home2 Suites by Hilton,MAINLAND_CN,CN,Quanzhou,"Jin Guan Hotel, No. 188, Wan 'an Ro, Quanzhou, China",24.957933,118.697209,https://www.hilton.com/en/hotels/jjnqzht-home2-suites-quanzhou-huian/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-JJNKBLX,"Kaipuu Belfry, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Quanzhou,"Belfry Department Store, No 2 East Street, Quanzhou, China",24.91554,118.58685,https://www.hilton.com/en/hotels/jjnkblx-kaipuu-belfry/,true,1238,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,1238,"¥1,238",HPPAP4,Honors Advance Purchase Breakfast Included,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JJNKRLX,"Kaipuu on the Reef, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Quanzhou,"No.277 South Ring District, Quanzhou, China",24.52391,118.57745,https://www.hilton.com/en/hotels/jjnkrlx-kaipuu-on-the-reef/,true,2112,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,2112,"¥2,112",HPPAP4,Honors Advance Purchase Breakfast Included,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JJNQCHI,Hilton Quanzhou Riverside,Hilton Hotels & Resorts,MAINLAND_CN,CN,"Quanzhou, Fujian Province","No 999 Binjiang Road, Jinjiang, Quanzhou, Fujian Province, China",24.86803,118.603993,https://www.hilton.com/en/hotels/jjnqchi-hilton-quanzhou-riverside/,true,548,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,548,¥548,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KMGQUHX,Hampton by Hilton Qujing,Hampton by Hilton,MAINLAND_CN,CN,Qujing,"Building 5, Sanjiang Ave,, Qujing, China",25.510187,103.787743,https://www.hilton.com/en/hotels/kmgquhx-hampton-qujing/,true,367,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,367,¥367,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KMGEDHT,Home2 Suites by Hilton Qujing Luliang,Home2 Suites by Hilton,MAINLAND_CN,CN,Qujing,"No. 13, Cuan Township, Qingshan Community, Qujing, China",25.053492,103.661911,https://www.hilton.com/en/hotels/kmgedht-home2-suites-qujing-luliang/,true,286,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,286,¥286,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JUZQZDI,DoubleTree by Hilton Quzhou,DoubleTree by Hilton,MAINLAND_CN,CN,Quzhou,"No. 377 Jiuhua Middle Road,, Quzhou, China",28.9583724,118.8469559,https://www.hilton.com/en/hotels/juzqzdi-doubletree-quzhou/,true,426,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,426,¥426,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JUZGIGI,Hilton Garden Inn Quzhou,Hilton Garden Inn,MAINLAND_CN,CN,Quzhou,"Block 1-2, No.188 Zhizao Road, Quzhou, China",28.966056,118.806315,https://www.hilton.com/en/hotels/juzgigi-hilton-garden-inn-quzhou/,true,357,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,357,¥357,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-JUZHIHI,Hilton Quzhou,Hilton Hotels & Resorts,MAINLAND_CN,CN,Quzhou,"Block 1-1, No.188 Zhizao Road, Quzhou, China",28.966056,118.806315,https://www.hilton.com/en/hotels/juzhihi-hilton-quzhou/,true,554,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,554,¥554,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-WMTREHX,Hampton by Hilton Renhuai Zuimei Avenue,Hampton by Hilton,MAINLAND_CN,CN,Renhuai,"26 Renhuai Zuimei Avenue,, Renhuai, China",27.7860531795,106.3950500352,https://www.hilton.com/en/hotels/wmtrehx-hampton-renhuai-zuimei-avenue/,true,425,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,425,¥425,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
